date,impressions,clicks,conversions,call_type,call_status,start_time,duration,end_time,impression_share,conversions_calls,cost_zar,headline1_len,headline2_len,ad_description_len,EXPANDED_TEXT_AD,EXPANDED_DYNAMIC_SEARCH_AD,RESPONSIVE_SEARCH_AD
2021-02-07,6246.0,629.0,2.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:41,1810.0,2021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-01 08:22:512021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:412021-02-04 10:06:41,1826.8892056993777,20.0,73450.0,2.0,3.0,12.0,True,True,False
2021-02-14,8038.0,802.0,6.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedReceivedReceivedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissed,2021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:00,4410.0,2021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-08 14:19:482021-02-08 12:58:382021-02-08 11:27:582021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:002021-02-11 11:30:00,2199.7168736553385,60.0,94348.0,2.0,3.0,12.0,True,True,False
2021-02-21,6425.0,685.0,0.0,0,0,0,0.0,0,1769.1356063488743,0.0,70345.0,2.0,3.0,12.0,True,True,False
2021-02-28,7201.0,727.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:36,350.0,2021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-22 14:51:262021-02-22 14:51:172021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:362021-02-23 13:13:36,1903.628371945712,0.0,78004.0,2.0,3.0,12.0,True,True,False
2021-03-07,7132.0,745.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissed,2021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:07,1347.0,2021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-02 09:02:312021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-04 14:45:292021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:072021-03-05 11:25:182021-03-05 06:12:07,1828.0028540895185,10.0,79861.0,2.0,3.0,12.0,True,True,False
2021-03-14,5885.0,617.0,0.0,0,0,0,0.0,0,1646.7162397892141,0.0,63434.0,2.0,3.0,12.0,True,True,False
2021-03-21,5651.0,663.0,0.0,0,0,0,0.0,0,1597.2690038359308,0.0,69954.0,2.0,3.0,12.0,True,True,False
2021-03-28,6158.0,594.0,0.0,0,0,0,0.0,0,1809.0118947641229,0.0,64006.0,2.0,3.0,12.0,True,True,False
2021-04-04,6009.0,603.0,0.0,0,0,0,0.0,0,1727.0870255295417,0.0,65103.0,2.0,3.0,12.0,True,True,False
2021-04-11,7146.0,793.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:54,504.0,2021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:542021-04-07 12:50:122021-04-07 12:49:54,1834.0195556633748,0.0,79974.0,2.0,3.0,12.0,True,True,False
2021-04-18,6646.0,666.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:09,968.0,2021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:092021-04-16 11:42:09,1978.4303165002004,11.0,66882.0,2.0,3.0,12.0,True,True,False
2021-04-25,9098.0,898.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:13,1020.0,2021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-19 18:33:012021-04-19 18:32:562021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:132021-04-20 09:31:102021-04-20 09:11:13,2685.5757512918294,0.0,83818.0,2.0,3.0,12.0,True,True,False
2021-05-02,6650.0,623.0,0.0,0,0,0,0.0,0,1930.6424647913768,0.0,66358.0,2.0,3.0,12.0,True,True,False
2021-05-09,6874.0,668.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:55,704.0,2021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:552021-05-05 13:23:55,1877.7921959974033,11.0,70585.0,2.0,3.0,12.0,True,True,False
2021-05-16,7588.0,684.0,2.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceivedMissedReceived,2021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:19,715.0,2021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:192021-05-13 19:46:132021-05-13 11:38:19,2232.4781888847733,22.0,73123.0,2.0,3.0,12.0,True,True,False
2021-05-23,5914.0,575.0,0.0,0,0,0,0.0,0,2033.1899660196957,0.0,64612.0,2.0,2.0,12.0,True,True,False
2021-05-30,6118.0,565.0,0.0,0,0,0,0.0,0,1870.3284739409455,0.0,66189.0,2.0,3.0,12.0,True,True,False
2021-06-06,5187.0,557.0,0.0,0,0,0,0.0,0,1770.386700538306,0.0,66937.0,2.0,3.0,12.0,True,True,False
2021-06-13,5562.0,568.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:58,1656.0,2021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-07 15:31:032021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:582021-06-11 09:37:58,1649.4563010518823,11.0,66975.0,2.0,3.0,12.0,True,True,False
2021-06-20,6115.0,553.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:18,576.0,2021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:182021-06-15 08:53:18,1893.2631534728612,0.0,70820.0,3.0,2.0,12.0,True,True,False
2021-06-27,5684.0,526.0,0.0,0,0,0,0.0,0,1801.86728712534,0.0,66249.0,2.0,2.0,12.0,True,True,False
2021-07-04,6107.0,521.0,0.0,0,0,0,0.0,0,1768.4679754201766,0.0,66897.0,2.0,3.0,12.0,True,True,False
2021-07-11,5977.0,537.0,0.0,0,0,0,0.0,0,1934.3454339124273,0.0,66069.0,2.0,2.0,12.0,True,True,False
2021-07-18,4979.0,439.0,0.0,0,0,0,0.0,0,1819.5341895502916,0.0,67316.0,2.0,2.0,12.0,True,True,False
2021-07-25,5460.0,470.0,0.0,0,0,0,0.0,0,1701.71070547354,0.0,64661.0,2.0,2.0,12.0,True,True,False
2021-08-01,5646.0,453.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:24,800.0,2021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-29 17:24:152021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:242021-07-30 10:27:24,1933.206655211156,0.0,62315.0,2.0,2.0,12.0,True,True,False
2021-08-08,5772.0,505.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,MissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedMissedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:17,30.0,2021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-04 17:42:482021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:172021-08-07 11:09:17,1671.8059195098567,0.0,66383.0,2.0,2.0,12.0,True,True,False
2021-08-15,6517.0,498.0,0.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:01,252.0,2021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:012021-08-12 15:57:01,2018.1490712382101,0.0,68319.0,2.0,2.0,12.0,True,True,False
2021-08-22,5967.0,494.0,1.0,Mobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-callMobile click-to-call,ReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceivedReceived,2021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:39,1134.0,2021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:392021-08-20 15:19:39,1753.8230191754656,14.0,67667.0,2.0,2.0,12.0,True,True,False
2021-08-29,5815.0,503.0,0.0,0,0,0,0.0,0,1914.4619747402612,0.0,62445.0,2.0,2.0,12.0,True,True,False
